dip_direction,dip,rake,magnitude,easting,northing,depth_m
50,90,-160.0,2.79,611547.1711625585,4138124.4155269437,-6340.0
130,50,-60.0,1.26,617092.5445602133,4142602.138235391,-4290.0
200,25,160.0,1.6,624865.5231203702,4080719.9495987585,-7370.0
265,80,100.0,1.56,624937.6364264807,4080868.9598608804,-7370.0
315,85,30.0,1.77,626668.4395929389,4079396.518402228,-6440.0
345,80,-80.0,1.79,616933.9169037811,4143395.2040495435,-5290.0
220,75,170.0,1.76,622517.0848689849,4084883.924677347,-5170.0
180,80,-60.0,1.28,616933.6576022143,4143413.6955680912,-5640.0
215,70,170.0,0.99,614091.3227398562,4091849.586710222,-13290.0
80,85,-160.0,1.41,629686.5695155849,4112270.3540586233,-7210.0
175,50,-150.0,1.47,615600.9940225416,4088874.0869098944,-7660.0
170,60,60.0,1.4,627985.3624626502,4079786.095368125,-6170.0
210,35,160.0,2.22,627317.127957113,4077760.213562807,-7080.0
55,90,-140.0,1.34,618221.6203855412,4127415.161290521,-2860.0
90,80,-80.0,1.34,618221.6203855412,4127415.161290521,-2860.0
160,60,60.0,2.33,625877.0893820483,4087670.1696828958,-7070.0
85,85,-170.0,1.19,615327.404469744,4142244.6360070924,-6350.0
215,45,80.0,1.7,576970.4552476425,4131872.2544086673,-7010.0
75,90,-160.0,1.5,629592.3530454703,4112620.315939002,-6670.0
155,70,-50.0,1.5,629592.3530454703,4112620.315939002,-6670.0
85,55,-130.0,1.43,615149.1149198514,4132698.8400284024,-6990.0
135,50,-40.0,1.43,615149.1149198514,4132698.8400284024,-6990.0
155,70,30.0,2.07,615074.2713792021,4132771.789207444,-7150.0
210,30,170.0,1.44,626632.3847596155,4078822.6649200944,-6820.0
220,25,160.0,1.55,616326.7590265542,4130847.157184874,-5870.0
135,75,-40.0,1.9,618226.3712001661,4087967.0706847482,-10430.0
55,80,-130.0,1.24,607770.8241998217,4099922.3329260116,-7320.0
35,90,-130.0,1.98,600156.9487030744,4109407.971918597,-2860.0
95,90,-70.0,1.98,600156.9487030744,4109407.971918597,-2860.0
290,5,-40.0,1.98,600156.9487030744,4109407.971918597,-2860.0
155,30,10.0,1.72,602663.0278443018,4090797.402374184,-4430.0
240,65,150.0,1.72,602663.0278443018,4090797.402374184,-4430.0
180,60,-20.0,1.37,616001.8038130148,4143604.1263675364,-5740.0
280,70,170.0,1.37,616001.8038130148,4143604.1263675364,-5740.0
225,55,-180.0,2.13,626235.3261548486,4079538.0391371753,-6640.0
215,35,160.0,1.6,626368.2344836148,4079595.4929070366,-6410.0
170,90,40.0,1.59,623699.7817870355,4165447.6569319884,-9420.0
5,65,140.0,1.35,605001.8530149648,4141072.605839221,510.0
185,40,50.0,2.14,601346.515961858,4108996.8489842745,-3530.0
220,45,160.0,1.51,594873.4837888423,4156042.1104325824,-6710.0
90,50,-140.0,1.72,555014.1152558565,4162986.66169913,-11420.0
230,70,110.0,1.63,625609.1889815474,4080675.4098582934,-5810.0
210,45,110.0,1.33,617610.9270737469,4127757.970801407,-1500.0
85,70,-150.0,1.33,617610.9270737469,4127757.970801407,-1500.0
225,65,110.0,1.47,617714.0860465765,4127777.913747601,-1310.0
155,85,50.0,1.35,617609.6099891788,4128904.6279322784,-5680.0
120,80,0.0,2.11,612984.0217981201,4092537.508116042,-13720.0
140,80,40.0,2.42,623975.260574352,4082667.293644606,-5480.0
140,80,40.0,2.8,623903.686387528,4082481.311101264,-5830.0
70,85,170.0,1.48,630846.2497184947,4110050.3390811356,-7710.0
300,40,-40.0,2.39,612123.5151592826,4136966.972879009,-5720.0
145,90,50.0,1.41,612121.2821056234,4137133.394067886,-5620.0
50,90,-130.0,1.43,612123.2670460157,4136985.464120231,-5430.0
320,75,-10.0,1.43,612123.2670460157,4136985.464120231,-5430.0
260,65,-80.0,1.78,548212.3075697472,4161427.9773543053,-7340.0
185,55,70.0,2.89,624434.3875475123,4081749.2979227453,-6090.0
45,45,160.0,2.89,624434.3875475123,4081749.2979227453,-6090.0
225,65,170.0,3.07,624655.8598928546,4081845.0098230313,-5540.0
225,55,120.0,3.07,624655.8598928546,4081845.0098230313,-5540.0
215,45,170.0,1.45,626198.2079681801,4080036.8292063302,-5750.0
55,90,-170.0,1.58,619423.3513192757,4126045.0804620446,-5740.0
160,20,0.0,1.25,631245.1717291917,4108206.99895143,-5030.0
215,75,-180.0,1.35,622854.5186021425,4093377.5709497705,-1250.0
310,75,20.0,1.81,624660.4650770769,4081530.679224491,-6040.0
135,80,-40.0,1.53,617136.171738612,4089505.4207628984,-10220.0
120,50,-10.0,1.41,627634.2967272132,4079410.941106216,-6750.0
220,25,160.0,2.02,627086.746952792,4078256.1148966225,-7790.0
145,90,70.0,1.33,609404.8639680395,4141684.003413147,-7130.0
60,30,-150.0,1.33,609404.8639680395,4141684.003413147,-7130.0
195,60,80.0,2.28,582295.9579236632,4129407.96981983,-4690.0
200,55,90.0,2.22,582665.9354133856,4129337.6437081764,-4580.0
205,55,90.0,1.46,582294.3229357353,4129574.384233548,-4670.0
145,50,40.0,1.19,633073.6858757389,4087983.339636376,-2740.0
145,85,-50.0,1.55,620394.8320142939,4124264.964654658,-4940.0
100,75,-10.0,2.14,628723.1726610278,4078169.720950548,-12050.0
110,60,-40.0,1.37,628829.7202549542,4078004.8832068546,-11640.0
190,30,120.0,1.1,628909.6249441539,4077636.206523604,-7630.0
130,65,-50.0,1.95,617573.4833807023,4089012.1401919057,-10290.0
200,45,100.0,1.95,583227.2437601732,4115917.913415859,-10740.0
325,80,-20.0,3.12,614036.3191752841,4134163.170875313,-7320.0
60,85,-110.0,1.39,613854.8880348989,4134475.107919387,-7200.0
170,70,40.0,1.39,613854.8880348989,4134475.107919387,-7200.0
130,80,-50.0,2.02,614110.8892323243,4134108.7039706106,-6790.0
165,60,40.0,1.27,614098.1443894926,4133960.5729498463,-7290.0
320,40,-10.0,2.31,614351.3905816412,4133797.579308722,-7150.0
75,85,-150.0,1.4,604524.4078831217,4160263.7783852317,-9250.0
195,30,80.0,1.87,599762.5093867354,4107701.9575803406,-3370.0
225,55,90.0,2.11,585525.684714518,4125575.409306985,-5720.0
170,40,70.0,2.22,609297.3027973952,4139759.170302384,-2700.0
225,60,170.0,2.22,609297.3027973952,4139759.170302384,-2700.0
325,85,-30.0,2.07,608723.7971654092,4143006.7015857883,-8790.0
210,45,-170.0,1.45,625673.1380100676,4079363.2766497927,-12110.0
145,40,50.0,1.45,625673.1380100676,4079363.2766497927,-12110.0
160,65,30.0,2.19,630692.4574857755,4110417.861341354,-7980.0
260,75,-130.0,1.85,625828.5907838878,4115818.3823516085,-2650.0
55,70,-150.0,1.94,612124.5076028344,4136893.0079190945,-5750.0
100,40,-150.0,1.56,615416.0998714276,4154989.042680646,-6310.0
220,15,170.0,2.2,622796.2292058987,4083038.5621448336,-8070.0
220,10,150.0,1.75,622973.6607011696,4083096.60750906,-8119.999999999999
320,70,-10.0,2.79,622498.3744013144,4083089.7483900045,-8250.0
325,75,-20.0,1.48,615167.4428845334,4132440.166608423,-7110.0
135,40,0.0,2.47,609436.5451005568,4141517.9684671704,-7160.0
145,85,50.0,1.51,609569.5331249953,4141501.219269445,-7090.0
60,30,-160.0,1.51,609569.5331249953,4141501.219269445,-7090.0
210,65,130.0,1.24,609585.4968847597,4141408.956416233,-6900.0
205,60,80.0,1.85,604619.9954239826,4107742.3053960428,-2720.0
245,80,120.0,1.23,606035.1814334815,4095277.158728357,-13480.0
200,45,170.0,1.67,628750.7780681812,4081258.688386646,-7210.0
220,50,100.0,1.32,628704.2519633891,4081387.4450889886,-7910.0
310,65,40.0,1.32,628704.2519633891,4081387.4450889886,-7910.0
315,75,10.0,1.63,628571.3865178302,4081329.953544336,-7710.0
310,60,-10.0,1.9,628586.2425624317,4081330.178014116,-7380.0
315,70,-60.0,1.61,609239.9598210517,4141885.282010015,-7570.0
140,30,-20.0,1.61,609239.9598210517,4141885.282010015,-7570.0
70,80,-120.0,1.32,610127.0192673597,4095440.328082055,-13960.0
80,50,-150.0,2.06,611725.9689943678,4137997.3431024454,-6370.0
150,50,10.0,2.06,611725.9689943678,4137997.3431024454,-6370.0
190,45,-30.0,1.63,615888.5056533297,4141142.711036181,-4800.0
120,15,-20.0,1.64,549229.7725128906,4161045.633454009,-9810.0
215,80,140.0,1.57,627866.3484402741,4078804.1134707434,-4270.0
150,50,-20.0,1.61,615964.3728286591,4131415.4664781406,-7720.0
60,70,-160.0,1.61,615964.3728286591,4131415.4664781406,-7720.0
140,70,10.0,3.0,615060.7775227118,4132679.130225655,-6730.0
135,50,20.0,1.37,616420.769347024,4130460.074331315,-5900.0
135,55,0.0,2.94,626665.4052052842,4078601.226818725,-7300.0
235,75,120.0,1.71,627039.285613738,4113062.2969425484,-4090.0
75,35,140.0,1.71,627039.285613738,4113062.2969425484,-4090.0
85,85,-130.0,1.76,625776.5591638829,4113357.759717279,-4810.0
315,75,30.0,1.93,623715.8953922191,4081091.5335278944,-8680.0
135,85,60.0,2.05,603481.2964343363,4148284.81545884,-7530.0
50,50,-150.0,2.05,603481.2964343363,4148284.81545884,-7530.0
70,15,-150.0,2.05,603481.2964343363,4148284.81545884,-7530.0
260,70,130.0,1.73,605039.2358052587,4090660.05862882,-8119.999999999999
75,10,80.0,1.73,605039.2358052587,4090660.05862882,-8119.999999999999
165,75,-20.0,2.19,629255.5203684126,4149699.381182778,-6110.0
75,55,-170.0,2.19,629255.5203684126,4149699.381182778,-6110.0
160,90,10.0,2.11,615372.9495139207,4154914.461846962,-6650.0
55,90,-150.0,2.95,618043.0216918091,4127505.1182202785,-4050.0
220,40,110.0,3.34,617388.154323758,4115141.56669592,-7470.0
190,55,-20.0,1.9,617906.8020770757,4115093.333653392,-4300.0
100,65,170.0,1.9,617906.8020770757,4115093.333653392,-4300.0
250,45,130.0,1.9,617906.8020770757,4115093.333653392,-4300.0
195,40,150.0,1.68,626908.6690137661,4079233.6481881198,-4940.0
165,75,10.0,1.66,630892.3898421827,4109940.0829188665,-7150.0
130,55,-150.0,2.27,603228.0134198621,4160358.5076495525,-11830.0
195,40,100.0,1.34,582249.1062519312,4129666.401484433,-4920.0
45,35,120.0,1.34,582249.1062519312,4129666.401484433,-4920.0
225,70,160.0,1.81,625524.40935599,4080378.2543907906,-6290.0
155,60,50.0,1.81,625524.40935599,4080378.2543907906,-6290.0
225,55,140.0,1.69,621392.0116760704,4085663.0165229198,-6020.0
215,80,130.0,2.11,622077.2543251251,4093773.211621359,-2970.0
120,80,-40.0,2.06,625734.0539259902,4080270.3840841455,-6420.0
230,65,130.0,1.97,588637.6533094741,4112145.28511259,-13040.0
295,80,90.0,1.97,588637.6533094741,4112145.28511259,-13040.0
265,85,160.0,1.1,615268.4107850102,4142243.8206330906,-6380.0
75,75,-120.0,2.01,602325.0466184163,4152413.226456153,-4010.0
340,60,0.0,2.01,602325.0466184163,4152413.226456153,-4010.0
240,40,100.0,2.4,576695.1553615831,4116743.4285487933,-5720.0
220,45,160.0,2.19,621047.4556163533,4123090.6786926445,-3010.0
155,75,30.0,1.42,617084.0590304347,4129507.5938233584,-6100.0
55,70,140.0,1.42,617084.0590304347,4129507.5938233584,-6100.0
275,75,150.0,2.7,618375.6659161923,4157120.6957997107,-2380.0
110,80,-30.0,1.79,624099.0638243599,4092489.4809708246,-2530.0
35,85,-130.0,1.79,624099.0638243599,4092489.4809708246,-2530.0
135,70,-40.0,1.54,596073.538610932,4164304.252154357,-6800.0
150,85,30.0,1.85,617402.5418765296,4128920.2185776923,-5510.0
165,30,20.0,1.67,586392.479067582,4165880.522883868,-8690.0
145,90,40.0,1.74,618864.799138124,4126869.4118698877,-5630.0
300,85,10.0,1.82,592142.099107579,4111128.8234347105,-9690.0
5,80,-110.0,1.14,613235.5109008708,4094815.5505121714,-12880.0
150,70,40.0,1.46,615769.1318085059,4130580.5030490938,-2170.0
90,45,-140.0,1.31,615240.6721046993,4154894.1305475063,-6940.0
325,45,0.0,1.54,621025.474243158,4123589.7243838785,-5610.0
130,75,-40.0,1.47,617168.6621139835,4089302.4397860076,-10870.0
220,75,140.0,2.49,619906.1547656924,4085715.895005253,-9370.0
190,30,100.0,2.08,617244.7068530461,4128585.102879129,-2270.0
325,80,50.0,2.08,617244.7068530461,4128585.102879129,-2270.0
210,40,160.0,2.13,626142.6105631477,4079777.088061624,-6760.0
100,35,-10.0,1.56,628457.6162197299,4078036.2526026173,-4080.0
315,75,20.0,1.78,619682.1324672404,4086859.346707522,-7610.0
170,55,60.0,2.03,599813.867242202,4108368.305647082,-3820.0
235,55,-170.0,2.54,603064.5633525234,4090728.3012471334,-5490.0
305,85,-30.0,1.69,629658.8937759928,4089909.4400623213,-6140.0
215,40,160.0,1.7,607890.5624597616,4088180.814781123,-7560.0
170,20,60.0,1.7,607890.5624597616,4088180.814781123,-7560.0
210,50,160.0,1.36,626339.3396073453,4079539.5818391666,-6190.0
125,80,40.0,1.29,596540.3210267993,4154526.3238355312,-8740.0
220,85,110.0,1.22,611573.471226519,4138365.1961026057,-6170.0
170,30,0.0,1.55,624227.2223191286,4118032.483153091,-2990.0
250,70,-170.0,1.55,624227.2223191286,4118032.483153091,-2990.0
95,50,-110.0,1.55,624227.2223191286,4118032.483153091,-2990.0
130,85,60.0,1.65,601715.629741817,4150445.3640628494,-7250.0
50,70,-160.0,1.65,601715.629741817,4150445.3640628494,-7250.0
70,10,-140.0,1.65,601715.629741817,4150445.3640628494,-7250.0
230,55,170.0,2.02,617744.9329940693,4127685.873229819,-1360.0
200,40,120.0,2.02,617744.9329940693,4127685.873229819,-1360.0
200,25,150.0,1.64,626276.6125906331,4079760.5803882284,-6400.0
220,40,90.0,1.68,572039.0432791491,4142072.8817692194,-10740.0
145,45,120.0,2.66,555619.7808276806,4127265.3120172946,-10050.0
140,40,-170.0,2.38,596481.0848980082,4104538.558112461,-12710.0
175,15,-120.0,2.38,596481.0848980082,4104538.558112461,-12710.0
140,50,-20.0,1.95,621777.1615306457,4122731.3336192686,-5910.0
65,75,-160.0,1.89,628063.0432570241,4112911.344859017,-2520.0
110,40,-80.0,1.89,628063.0432570241,4112911.344859017,-2520.0
315,75,30.0,1.82,583380.0619738139,4168549.671935302,-4870.0
200,75,110.0,1.54,613430.7633643296,4135264.613073985,-7690.0
135,10,-30.0,1.36,629244.5460603918,4113095.8507936765,-5960.0
95,55,-130.0,1.36,629244.5460603918,4113095.8507936765,-5960.0
270,65,-120.0,1.36,629244.5460603918,4113095.8507936765,-5960.0
215,70,150.0,2.89,627251.6027692491,4078166.1053700075,-6960.0
200,35,120.0,1.99,628105.103867498,4077753.5313024437,-6210.0
320,70,60.0,1.99,628105.103867498,4077753.5313024437,-6210.0
105,80,140.0,1.32,590351.606683703,4111053.958733602,-11950.0
100,55,-90.0,1.8,627897.7083628746,4113075.2894959752,-2490.0
140,70,-30.0,1.8,627897.7083628746,4113075.2894959752,-2490.0
335,85,-60.0,1.45,610781.4240973925,4140222.6010226007,-7980.0
205,50,160.0,1.6,626410.3406965287,4079762.56483689,-3840.0
15,90,-150.0,1.6,624789.9707315644,4091926.297638339,-4070.0000000000005
200,35,180.0,1.86,625818.5542935269,4080586.03178875,-6230.0
245,70,160.0,2.22,625220.1073754048,4161216.323879299,-2420.0
140,85,70.0,1.51,607217.7254766907,4144281.809963749,-6600.0
45,90,-130.0,1.51,607217.7254766907,4144281.809963749,-6600.0
70,5,-160.0,1.51,607217.7254766907,4144281.809963749,-6600.0
240,85,130.0,1.65,618171.82146238,4127802.8497755504,-3000.0
250,85,100.0,1.4,605080.0049481287,4101719.277949532,-4600.0
145,85,-50.0,2.16,617363.9039980937,4089138.6949668354,-11370.0
195,20,150.0,2.1,628589.6257258474,4077169.0151272113,-6480.0
160,65,70.0,2.07,598270.8327716729,4152660.2228472936,-5500.0
235,85,120.0,1.53,612324.8079244723,4136266.8823300255,-5490.0
210,55,-180.0,1.75,627861.3514474411,4079136.9342332324,-4490.0
235,30,-180.0,1.53,620380.8474685104,4124209.279366581,-5100.0
145,25,0.0,1.53,620380.8474685104,4124209.279366581,-5100.0
195,20,170.0,1.92,627244.6972194114,4078628.355657901,-6180.0
230,45,170.0,2.04,619224.675063733,4126504.6246776916,-5670.0
55,90,160.0,1.54,620117.66611561,4125037.777126864,-6330.0
145,90,30.0,1.54,620117.66611561,4125037.777126864,-6330.0
50,80,-120.0,1.58,617336.9675003622,4128327.4678458655,-1780.0
300,30,-60.0,1.58,617336.9675003622,4128327.4678458655,-1780.0
65,90,110.0,2.19,605293.0241899248,4146051.222557926,-6280.0
320,85,-60.0,2.19,605293.0241899248,4146051.222557926,-6280.0
135,80,-40.0,1.4,617004.948327058,4090409.7965877126,-8310.0
90,85,-110.0,2.21,628058.1667511812,4145130.7923236764,-4900.0
250,25,-180.0,2.21,628058.1667511812,4145130.7923236764,-4900.0
170,70,70.0,3.22,627707.7028525994,4077488.646904639,-6740.0
190,30,130.0,1.71,628723.1161912256,4077189.524828474,-5590.0
155,25,70.0,1.71,628723.1161912256,4077189.524828474,-5590.0
255,10,0.0,1.56,591840.7186490208,4110256.3940238697,-12090.0
130,70,30.0,2.91,628782.5693045661,4077190.4231421854,-6140.0
190,60,130.0,2.91,628782.5693045661,4077190.4231421854,-6140.0
140,70,40.0,3.09,628289.8542186575,4077330.9445252814,-6150.0
135,55,0.0,3.09,628289.8542186575,4077330.9445252814,-6150.0
235,60,160.0,1.3,612819.2974456754,4134627.524569584,-1600.0
205,40,150.0,2.0,628440.4352704071,4077203.7535156636,-5300.0
200,45,160.0,1.71,627340.9807690688,4079147.631153594,-4250.0
65,15,-40.0,1.78,546426.7075111876,4165005.1513269735,-7060.0
220,60,100.0,1.84,569463.3608575426,4132564.741849301,-5410.0
230,55,-180.0,3.47,617535.6131209298,4088530.7820963524,-12080.0
220,50,170.0,1.72,617711.9340447502,4088662.680333063,-11370.0
200,75,20.0,1.2,615731.5117840733,4141824.847225248,-5270.0
145,40,30.0,2.47,609423.7355677745,4141369.8445759686,-6510.0
220,60,170.0,2.47,609423.7355677745,4141369.8445759686,-6510.0
145,65,70.0,1.93,631326.5839850729,4079966.439498171,-5210.0
140,15,100.0,1.94,630657.6655170083,4079974.641825062,-5970.0
205,70,110.0,1.85,612487.0812411052,4093085.6995452326,-13760.0
205,55,140.0,1.54,622434.1127618225,4084457.3694683597,-4660.0
205,60,90.0,1.91,569182.0809144282,4132654.869851485,-5480.0
220,45,160.0,1.49,620897.2340306753,4123254.9678802723,-2930.0
235,70,160.0,2.42,626821.9895242647,4079065.9097294672,-4960.0
65,90,-140.0,2.42,626821.9895242647,4079065.9097294672,-4960.0
245,40,-40.0,2.46,596717.8988416007,4104559.759457207,-12770.0
255,80,140.0,1.57,629618.2563202238,4112861.1542941104,-7690.0
145,85,-30.0,3.34,617203.9621515529,4088896.0683571384,-12000.0
155,80,40.0,1.18,629814.9422285827,4112586.7527046893,-8050.000000000001
225,55,170.0,2.05,617501.3203472384,4088863.1921125357,-11650.0
150,45,0.0,1.38,631076.3867536219,4109536.0425293064,-8140.000000000001
160,75,30.0,1.24,613067.7474516102,4134815.825861069,-4190.0
225,50,170.0,1.17,619146.8992630042,4086907.303233257,-10960.0
225,55,160.0,1.62,617307.6801917036,4128308.5630694744,-2260.0
115,40,100.0,1.54,601507.7560725046,4099271.574495389,-12980.0
240,35,170.0,1.74,628583.7273878602,4113714.575525044,-5100.0
280,60,-30.0,1.91,624078.860548357,4091841.886146469,-4120.0
245,45,140.0,1.65,601370.7990839717,4099565.8147056494,-13300.0
60,45,90.0,1.65,601370.7990839717,4099565.8147056494,-13300.0
170,60,0.0,1.27,599041.3634490081,4158458.0265895277,-8850.0
85,90,-100.0,1.94,576788.6697739755,4083571.2123453678,-8080.0
345,70,-50.0,1.94,576788.6697739755,4083571.2123453678,-8080.0
50,90,-110.0,1.54,611846.9861062053,4137777.027657122,-6750.0
160,30,-40.0,1.51,615655.0033363556,4153697.68931564,-7500.0
250,50,160.0,1.6,615945.133680508,4143436.8824927956,-8160.0
125,60,-50.0,1.59,617121.330494882,4089505.2159343595,-10530.0
115,70,70.0,1.77,623519.1002777633,4092573.483178103,-3310.0
195,70,110.0,1.77,623519.1002777633,4092573.483178103,-3310.0
205,60,150.0,1.75,623894.3271863516,4092283.0500116684,-3630.0
145,85,-50.0,1.55,620075.1817729507,4124907.7047694693,-5410.0
215,60,160.0,2.65,627243.0930320533,4077740.613390888,-7970.0
220,65,120.0,2.65,624870.1343439175,4080405.619425008,-7450.0
325,65,-30.0,1.38,618308.7028159149,4127527.3587205443,-4160.0
330,80,60.0,1.03,625331.533284279,4080356.918357615,-7490.0
220,75,100.0,2.53,624897.4075383466,4080572.4654622553,-7390.0
330,45,30.0,2.53,624897.4075383466,4080572.4654622553,-7390.0
100,45,-180.0,1.66,590464.2944333879,4107449.1895967764,-18500.0
300,50,-90.0,1.66,590464.2944333879,4107449.1895967764,-18500.0
135,90,-60.0,1.57,627377.129707891,4077724.1221775026,-8420.0
235,15,-150.0,1.1,627614.3723415142,4077764.6607593116,-7960.0
250,70,100.0,2.4,577491.4095299785,4113810.563583791,-8740.0
80,70,130.0,2.4,577491.4095299785,4113810.563583791,-8740.0
175,85,-70.0,1.37,615521.5884381856,4143135.0836029095,-5840.0
275,50,-160.0,1.37,615521.5884381856,4143135.0836029095,-5840.0
135,45,20.0,2.41,618707.4326188305,4088602.5677081165,-7340.0
140,85,-30.0,1.48,618931.1121393929,4088531.7235528193,-7410.0
250,55,-150.0,1.66,620499.3567633344,4124192.4854499493,-4870.0
145,45,0.0,1.67,620032.1669004245,4124814.6148545607,-4030.0000000000005
130,45,150.0,1.78,595115.5211175323,4108702.3556706263,-10730.0
330,45,40.0,1.38,632294.704070983,4082700.1475437214,-7380.0
220,25,100.0,1.68,580614.8594956793,4129114.2398128714,-5010.0
45,50,110.0,1.68,580614.8594956793,4129114.2398128714,-5010.0
250,55,130.0,1.69,580243.6519718609,4129314.0895211794,-4910.0
80,35,120.0,1.69,580243.6519718609,4129314.0895211794,-4910.0
140,65,-40.0,1.67,617502.6000583606,4088770.741829666,-12340.0
180,80,40.0,2.6,591782.4188357885,4159928.0345100407,-9620.0
255,60,160.0,2.6,591782.4188357885,4159928.0345100407,-9620.0
55,70,-150.0,3.51,612550.4235749582,4135955.509545907,-5760.0
310,50,-30.0,1.37,612339.0697153829,4136304.063139574,-5140.0
